train,valid,test
mp-29243,,
mp-1008872,,
mp-5223,,
mp-22307,,
mp-11514,,
mp-4893,,
mp-9164,,
mp-867932,,
mp-570632,,
mp-2602,,
mp-4990,,
mp-864603,,
mp-29652,,
mp-30501,,
mp-30147,,
mp-15845,,
mp-30528,,
mp-567750,,
mp-237,,
mp-4355,,
mp-19946,,
mp-8454,,
mp-8132,,
mp-8753,,
mp-23201,,
mp-30148,,
mp-2520,,
mp-27505,,
mp-568424,,
mp-1882,,
mp-28980,,
mp-13334,,
mp-22568,,
mp-27726,,
mp-568014,,
mp-24,,
mp-10371,,
mp-30760,,
mp-23797,,
mp-613162,,
mp-556487,,
mp-29152,,
mp-21391,,
mp-19970,,
mp-30816,,
mp-31326,,
mp-1247,,
mp-3618,,
mp-2611,,
mp-27360,,
mp-10373,,
mp-21484,,
mp-1061,,
mp-21251,,
mp-485,,
mp-8799,,
mp-571011,,
mp-1256,,
mp-5246,,
mp-29259,,
mp-4200,,
mp-9177,,
mp-30028,,
mp-578,,
mp-23194,,
mp-5556,,
mp-8868,,
mp-567818,,
mp-550893,,
mp-510625,,
mp-567652,,
mp-569567,,
mp-11342,,
mp-6954,,
mp-999083,,
mp-30498,,
mp-1971,,
mp-540925,,
mp-15643,,
mp-997617,,
mp-10901,,
mp-10666,,
mp-2574,,
mp-24428,,
mp-568319,,
mp-286,,
mp-11959,,
mp-31457,,
mp-2997,,
mp-7936,,
mp-30765,,
mp-12103,,
mp-1475,,
mp-1216,,
mp-30750,,
mp-1756,,
mp-552857,,
mp-24096,,
mp-10214,,
mp-550566,,
mp-22302,,
mp-571485,,
mp-570293,,
mp-20866,,
mp-22240,,
mp-23292,,
mp-10759,,
mp-1018085,,
mp-20997,,
mp-30850,,
mp-865527,,
mp-28872,,
mp-21301,,
mp-21309,,
mp-11705,,
mp-567345,,
mp-92,,
mp-21242,,
mp-568636,,
mp-400,,
mp-28895,,
mp-12675,,
mp-29873,,
mp-8110,,
mp-10010,,
mp-11266,,
mp-999201,,
mp-999540,,
mp-546633,,
mp-7565,,
mp-1017549,,
mp-352,,
mp-2784,,
mp-21248,,
mp-1025223,,
mp-9318,,
mp-2466,,
mp-669,,
mp-541013,,
mp-1869,,
mp-9947,,
mp-2310,,
mp-21286,,
mp-1017534,,
mp-1473,,
mp-7880,,
mp-14024,,
mp-20817,,
mp-921,,
mp-4248,,
mp-2369,,
mp-1019279,,
mp-2920,,
mp-29131,,
mp-5921,,
mp-29736,,
mp-2748,,
mp-541365,,
mp-11872,,
mp-1007730,,
mp-3032,,
mp-292,,
mp-11,,
mp-19147,,
mp-8458,,
mp-1025220,,
mp-618309,,
mp-23317,,
mp-571353,,
mp-3744,,
mp-30594,,
mp-3416,,
mp-1025270,,
mp-570272,,
mp-16327,,
mp-557958,,
mp-1677,,
mp-8370,,
mp-9264,,
mp-11549,,
mp-1018720,,
mp-21040,,
mp-568232,,
mp-7572,,
mp-31459,,
mp-747,,
mp-30383,,
mp-568137,,
mp-23037,,
mp-31145,,
mp-8459,,
mp-545999,,
mp-9843,,
mp-21493,,
mp-23,,
mp-1008635,,
mp-3988,,
mp-13963,,
mp-1281,,
mp-10443,,
mp-546790,,
mp-11807,,
mp-567787,,
mp-6498,,
mp-4391,,
mp-10879,,
mp-1670,,
mp-582011,,
mp-1007918,,
mp-11328,,
mp-567929,,
mp-556253,,
mp-999145,,
mp-19069,,
mp-11228,,
mp-12533,,
mp-20340,,
mp-567617,,
mp-4510,,
mp-1317,,
mp-7439,,
mp-11550,,
mp-643243,,
mp-542103,,
mp-13525,,
mp-31256,,
mp-11359,,
mp-1031,,
mp-706,,
mp-1077,,
mp-23231,,
mp-672254,,
mp-17639,,
mp-23487,,
mp-7192,,
mp-7834,,
mp-5124,,
mp-809,,
mp-2323,,
mp-7250,,
mp-7130,,
mp-1018647,,
mp-1009770,,
mp-570690,,
mp-23488,,
mp-398,,
mp-22862,,
mp-226,,
mp-22859,,
mp-555934,,
mp-12951,,
mp-991676,,
mp-568624,,
mp-13240,,
mp-7080,,
mp-6870,,
mp-1081,,
mp-1400,,
mp-10886,,
mp-11714,,
mp-10752,,
mp-436,,
mp-8175,,
mp-984729,,
mp-7845,,
mp-9389,,
mp-112,,
mp-7739,,
mp-15622,,
mp-1096,,
mp-22478,,
mp-10271,,
mp-30342,,
mp-20102,,
mp-18746,,
mp-18856,,
mp-573755,,
mp-22779,,
mp-17275,,
mp-561412,,
mp-569544,,
mp-9351,,
mp-2667,,
mp-20327,,
mp-291,,
mp-8754,,
mp-672661,,
mp-344,,
mp-19102,,
mp-7000,,
mp-1008901,,
mp-1385,,
mp-2302,,
mp-1007881,,
mp-3515,,
mp-4264,,
mp-15968,,
mp-5749,,
mp-21503,,
mp-27831,,
mp-571041,,
mp-643260,,
mp-983603,,
mp-2606,,
mp-999484,,
mp-9460,,
mp-6493,,
mp-2173,,
mp-11260,,
mp-999473,,
mp-1043,,
mp-20389,,
mp-2231,,
mp-18963,,
mp-19741,,
mp-16366,,
mp-20754,,
mp-10600,,
mp-464,,
mp-30031,,
mp-9029,,
mp-549706,,
mp-16523,,
mp-4091,,
mp-22637,,
mp-21124,,
mp-32539,,
mp-1007657,,
mp-1245,,
mp-1018703,,
mp-21194,,
mp-20174,,
mp-3927,,
mp-510268,,
mp-1667,,
mp-16267,,
mp-30419,,
mp-569,,
mp-1211,,
mp-1725,,
mp-5881,,
mp-20452,,
mp-30485,,
mp-18841,,
mp-5671,,
mp-19252,,
mp-1009838,,
mp-753619,,
mp-569197,,
mp-570213,,
mp-22585,,
mp-9801,,
mp-22003,,
mp-10890,,
mp-9972,,
mp-7170,,
mp-78,,
mp-30581,,
mp-20525,,
mp-1046,,
mp-4195,,
mp-8432,,
mp-31144,,
mp-23299,,
mp-1017542,,
mp-1687,,
mp-5594,,
mp-560676,,
mp-1018818,,
mp-28614,,
mp-1514,,
mp-580886,,
mp-6986,,
mp-23089,,
mp-3698,,
mp-557483,,
mp-4405,,
mp-690785,,
mp-559051,,
mp-8207,,
mp-2987,,
mp-2159,,
mp-1008625,,
mp-28150,,
mp-15657,,
mp-6912,,
mp-567276,,
mp-1608,,
mp-1570,,
mp-999258,,
mp-20940,,
mp-15661,,
mp-6980,,
mp-4083,,
mp-27677,,
mp-568,,
mp-570485,,
mp-1019108,,
mp-2354,,
mp-2085,,
mp-20245,,
mp-30872,,
mp-350,,
mp-29362,,
mp-6092,,
mp-10645,,
mp-22498,,
mp-3534,,
mp-1203,,
mp-16503,,
mp-10606,,
mp-691,,
mp-8804,,
mp-16334,,
mp-9721,,
mp-19886,,
mp-7470,,
mp-20023,,
mp-32686,,
mp-29026,,
mp-15120,,
mp-1565,,
mp-20446,,
mp-16421,,
mp-978278,,
mp-7459,,
mp-11025,,
mp-5063,,
mp-8732,,
mp-570466,,
mp-22978,,
mp-13914,,
mp-10021,,
mp-6963,,
mp-17092,,
mp-557259,,
mp-28056,,
mp-31453,,
mp-2808,,
mp-634659,,
mp-6633,,
mp-557938,,
mp-2850,,
mp-676,,
mp-14088,,
mp-30661,,
mp-10854,,
mp-22879,,
mp-1434,,
mp-19787,,
mp-1909,,
mp-22992,,
